prev_token,next_token,prev_len,next_len,is_digit_before,label
,almaniya,0,8,1,1
,,0,0,1,0
,,0,0,1,0
,çerxiya,0,7,1,1
,,0,0,1,0
,,0,0,1,0
,rumıniya,0,8,1,1
,,0,0,1,0
,,0,0,1,0
,tailand,0,7,1,1
,,0,0,1,0
,,0,0,1,0
,tunis,0,5,1,1
,,0,0,1,0
,,0,0,1,0
,portuqaliya,0,11,1,1
,,0,0,1,0
,,0,0,1,0
,xorvatiya,0,9,1,1
,,0,0,1,0
,,0,0,1,0
,türkiyә,0,7,1,1
,,0,0,1,0
,,0,0,1,0
,polşa,0,5,1,1
,,0,0,1,0
,,0,0,1,0
,fransa,0,6,1,1
,,0,0,1,0
,,0,0,1,0
,i̇ndoneziya,0,10,1,1
,,0,0,1,0
,,0,0,1,0
,i̇spaniya,0,8,1,1
,,0,0,1,0
,,0,0,1,0
,yunanıstan,0,10,1,1
,,0,0,1,0
,,0,0,1,0
,serbiya,0,7,1,1
,,0,0,1,0
,,0,0,1,0
,böyük,0,5,1,1
,,0,0,1,0
,,0,0,1,0
,özbәkistan,0,10,1,1
,,0,0,1,0
,,0,0,1,0
edib,,4,0,0,0
qoyub,,5,0,0,0
,,0,0,1,0
edib,,4,0,0,0
olunub,,6,0,0,0
formalaşıb,,10,0,0,0
edilməyəcək,,11,0,0,0
deyib,,5,0,0,0
tutulmayıb,,10,0,0,0
edilib,,6,0,0,0
genprosecutor,gov,13,3,0,0
gov,az,3,2,0,0
,,0,0,0,0
edilib,,6,0,0,0
,,0,0,1,0
,,0,0,1,0
,,0,0,1,0
seçilib,,7,0,0,0
ediləcək,,8,0,0,0
olub,,4,0,0,0
bildirilib,,10,0,0,0
düşür,,5,0,0,0
olub,,4,0,0,0
görüşüb,,7,0,0,0
edilib,,6,0,0,0
göndərilib,,10,0,0,0
bildiriblər,,11,0,0,0
hədəflənib,,10,0,0,0
oxunub,,6,0,0,0
ediliblər,,9,0,0,0
alıblar,,7,0,0,0
yaralanıb,,9,0,0,0
edilib,,6,0,0,0
edilib,,6,0,0,0
bilərlər,,8,0,0,0
bilərlər,,8,0,0,0
baxılacaq,,9,0,0,0
tutub,,5,0,0,0
deyib,,5,0,0,0
aparılıb,,8,0,0,0
qiymətləndirilib,,16,0,0,0
bilməyiblər,,11,0,0,0
məlumatsızdırlar,,16,0,0,0
cavablandırılıb,,15,0,0,0
olub,,4,0,0,0
işçiləridir,,11,0,0,0
yetirməlidir,,12,0,0,0
edib,,4,0,0,0
başlayıb,,8,0,0,0
edib,,4,0,0,0
genişləndirib,,13,0,0,0
çatdırıb,,8,0,0,0
olunub,,6,0,0,0
keçiriləcək,,11,0,0,0
almalıyıq,,9,0,0,0
artıracaq,,9,0,0,0
oynayır,,7,0,0,0
aparılmalıdır,,13,0,0,0
edib,,4,0,0,0
edəcəkdir,,9,0,0,0
edib,,4,0,0,0
olub,,4,0,0,0
çıxıb,,5,0,0,0
basıb,,5,0,0,0
dəyib,,5,0,0,0
yaranıb,,7,0,0,0
daşqındır,,9,0,0,0
bildirilir,,10,0,0,0
verib,,5,0,0,0
bildirilib,,10,0,0,0
olunacaq,,8,0,0,0
edilir,,6,0,0,0
edib,,4,0,0,0
razılaşdırılıb,,14,0,0,0
tutulur,,7,0,0,0
olunacaq,,8,0,0,0
ediləcək,,8,0,0,0
aparılacaq,,10,0,0,0
ediləcək,,8,0,0,0
artırılacaq,,11,0,0,0
görüşüb,,7,0,0,0
edilib,,6,0,0,0
göndərilib,,10,0,0,0
bildiriblər,,11,0,0,0
hədəflənib,,10,0,0,0
ediblər,,7,0,0,0
veriblər,,8,0,0,0
qınayıblar,,10,0,0,0
ediblər,,7,0,0,0
çağırıb,,7,0,0,0
keçirilib,,9,0,0,0
yayıb,,5,0,0,0
edir,,4,0,0,0
başlayıb,,8,0,0,0
edib,,4,0,0,0
genişləndirib,,13,0,0,0
çatdırıb,,8,0,0,0
olunub,,6,0,0,0
keçiriləcək,,11,0,0,0
almalıyıq,,9,0,0,0
artıracaq,,9,0,0,0
oynayır,,7,0,0,0
aparılmalıdır,,13,0,0,0
edib,,4,0,0,0
edəcəkdir,,9,0,0,0
edib,,4,0,0,0
olub,,4,0,0,0
çıxıb,,5,0,0,0
basıb,,5,0,0,0
dəyib,,5,0,0,0
yaranıb,,7,0,0,0
daşqındır,,9,0,0,0
bildirilir,,10,0,0,0
vurulub,,7,0,0,0
edilib,,6,0,0,0
gəlib,,5,0,0,0
olub,,4,0,0,0
keçirilib,,9,0,0,0
edilib,,6,0,0,0
ediblər,,7,0,0,0
keçirilib,,9,0,0,0
edilib,,6,0,0,0
ediblər,,7,0,0,0
olunub,,6,0,0,0
qatılıb,,7,0,0,0
olunub,,6,0,0,0
olub,,4,0,0,0
artıracaq,,9,0,0,0
bildirib,,8,0,0,0
tapşırılıb,,10,0,0,0
gətirib,,7,0,0,0
bildirib,,8,0,0,0
açıqlayıb,,9,0,0,0
gedib,,5,0,0,0
qarşılanıb,,10,0,0,0
gedib,,5,0,0,0
yayıb,,5,0,0,0
keçirəcək,,9,0,0,0
verəcəklər,,10,0,0,0
edir,,4,0,0,0
edib,,4,0,0,0
qiymətləndirib,,14,0,0,0
edilib,,6,0,0,0
edib,,4,0,0,0
gəldim,,6,0,0,0
qınayıram,,9,0,0,0
yanındadır,,10,0,0,0
bildirib,,8,0,0,0
ediblər,,7,0,0,0
veriblər,,8,0,0,0
qınayıblar,,10,0,0,0
ediblər,,7,0,0,0
çağırıb,,7,0,0,0
keçirilib,,9,0,0,0
yayıb,,5,0,0,0
edir,,4,0,0,0
görülüb,,7,0,0,0
,,0,0,0,0
qurumudur,,9,0,0,0
seçilir,,7,0,0,0
yaradır,,7,0,0,0
olunub,,6,0,0,0
keçilib,,7,0,0,0
olunub,,6,0,0,0
edilib,,6,0,0,0
saxlanılıb,,10,0,0,0
bildirilib,,10,0,0,0
verilib,,7,0,0,0
ağırdır,,7,0,0,0
deyib,,5,0,0,0
bildi,,5,0,0,0
yekunlaşdırıb,,13,0,0,0
qəbuledilməzdir,,15,0,0,0
deyib,,5,0,0,0
qəbuledilməzdir,,15,0,0,0
bildirib,,8,0,0,0
ediblər,,7,0,0,0
veriblər,,8,0,0,0
qınayıblar,,10,0,0,0
ediblər,,7,0,0,0
çağırıb,,7,0,0,0
keçirilib,,9,0,0,0
yayıb,,5,0,0,0
edir,,4,0,0,0
oxunub,,6,0,0,0
edilib,,6,0,0,0
oxunub,,6,0,0,0
ediliblər,,9,0,0,0
alıblar,,7,0,0,0
yaralanıb,,9,0,0,0
edilib,,6,0,0,0
açıqlayıb,,9,0,0,0
apasport,az,8,2,0,0
alıb,,4,0,0,0
,,0,0,0,0
aparacaq,,8,0,0,0
imzalayıb,,9,0,0,0
oğlu,,4,0,0,0
edib,,4,0,0,0
bildirib,,8,0,0,0
məmnunuq,,8,0,0,0
araşdırır,,9,0,0,0
edib,,4,0,0,0
bilər,,5,0,0,0
öndədir,,7,0,0,0
edib,,4,0,0,0
keçirilib,,9,0,0,0
edib,,4,0,0,0
e,sultanov,1,8,0,0
bildirib,,8,0,0,0
çatdırıb,,8,0,0,0
verib,,5,0,0,0
çatdırıb,,8,0,0,0
e,sultanov,1,8,0,0
edib,,4,0,0,0
edib,,4,0,0,0
edib,,4,0,0,0
edib,,4,0,0,0
a,krauze,1,6,0,0
vurğulayıb,,10,0,0,0
edib,,4,0,0,0
ediblər,,7,0,0,0
olunub,,6,0,0,0
ediblər,,7,0,0,0
edilib,,6,0,0,0
kodu,,4,0,0,0
keçirilib,,9,0,0,0
keçirilib,,9,0,0,0
olub,,4,0,0,0
ediblər,,7,0,0,0
ediblər,,7,0,0,0
ötürülüb,,8,0,0,0
keçirilib,,9,0,0,0
edib,,4,0,0,0
danışıb,,7,0,0,0
səsləndirib,,11,0,0,0
danışıb,,7,0,0,0
etdirib,,7,0,0,0
aparılıb,,8,0,0,0
edilib,,6,0,0,0
edilib,,6,0,0,0
tutulub,,7,0,0,0
verilir,,7,0,0,0
yayıb,,5,0,0,0
çağırılıb,,9,0,0,0
yayıb,,5,0,0,0
bildirilib,,10,0,0,0
çıxarır,,7,0,0,0
bildirilib,,10,0,0,0
gücləndirilib,,13,0,0,0
teraz,sk,5,2,0,0
deyib,,5,0,0,0
olunub,,6,0,0,0
l,,1,0,0,0
aparır,,6,0,0,0
bildirib,,8,0,0,0
edir,,4,0,0,0
bildirib,,8,0,0,0
edib,,4,0,0,0
edir,,4,0,0,0
bildirib,,8,0,0,0
mövcuddur,,9,0,0,0
fürsətdir,,9,0,0,0
bildirib,,8,0,0,0
deyib,,5,0,0,0
böyükdür,,8,0,0,0
,,0,0,0,0
bildirib,,8,0,0,0
tərəfdarıdır,,12,0,0,0
,,0,0,0,0
verib,,5,0,0,0
olunub,,6,0,0,0
yazıb,,5,0,0,0
ediləcək,,8,0,0,0
imzalayıb,,9,0,0,0
olunur,,6,0,0,0
soyqırımdır,,11,0,0,0
bildirib,,8,0,0,0
qoyur,,5,0,0,0
ağırlaşdırır,,12,0,0,0
gedir,,5,0,0,0
,,0,0,0,0
başlanıb,,8,0,0,0
hədəfləyir,,10,0,0,0
daşıyır,,7,0,0,0
yaratmaqdadır,,13,0,0,0
,,0,0,0,0
çağırıb,,7,0,0,0
intensivləşdirmişdi,,19,0,0,0
təqsirləndirməkdədir,,20,0,0,0
dövlətdir,,9,0,0,0
var,,3,0,0,0
susur,,5,0,0,0
,,0,0,0,0
mövcuddur,,9,0,0,0
qadirsiniz,,10,0,0,0
səsləndirib,,11,0,0,0
bəsləyirik,,10,0,0,0
,,0,0,0,0
,,0,0,0,0
,zaman,0,5,0,1
vurğulayıb,,10,0,0,0
var,,3,0,0,0
edəcəyik,,8,0,0,0
bildirib,,8,0,0,0
edib,,4,0,0,0
var,,3,0,0,0
səsləndirib,,11,0,0,0
qaytarmaqdır,,12,0,0,0
vurğulayıb,,10,0,0,0
dəyişir,,7,0,0,0
yaranır,,7,0,0,0
bildirib,,8,0,0,0
etdik,,5,0,0,0
verdim,,6,0,0,0
apardıq,,7,0,0,0
dəyişir,,7,0,0,0
yaranır,,7,0,0,0
tapmır,,6,0,0,0
edib,,4,0,0,0
etmişəm,,7,0,0,0
genişdir,,8,0,0,0
söyləyib,,8,0,0,0
aparıblar,,9,0,0,0
razılaşdırıblar,,15,0,0,0
yönəlib,,7,0,0,0
görəcəyik,,9,0,0,0
etmişəm,,7,0,0,0
edib,,4,0,0,0
edib,,4,0,0,0
yayıb,,5,0,0,0
deyilir,,7,0,0,0
olublar,,7,0,0,0
verdi,,5,0,0,0
qatılıb,,7,0,0,0
edir,,4,0,0,0
olunur,,6,0,0,0
oldular,,7,0,0,0
edilir,,6,0,0,0
şərablarıdır,,12,0,0,0
olunur,,6,0,0,0
edilir,,6,0,0,0
edir,,4,0,0,0
olunur,,6,0,0,0
edir,,4,0,0,0
dir,,3,0,0,0
bacarıb,,7,0,0,0
keçirir,,7,0,0,0
var,,3,0,0,0
adalarıdır,,10,0,0,0
ibarətdir,,9,0,0,0
edilir,,6,0,0,0
s,,1,0,0,0
mövcuddur,,9,0,0,0
edilir,,6,0,0,0
verildi,,7,0,0,0
gücləndirir,,11,0,0,0
keçirilir,,9,0,0,0
ayrılıb,,7,0,0,0
sürür,,5,0,0,0
şirkətlərdəndir,,15,0,0,0
etməkdir,,8,0,0,0
keçirir,,7,0,0,0
oldular,,7,0,0,0
edir,,4,0,0,0
olunur,,6,0,0,0
müəssisədir,,11,0,0,0
olunur,,6,0,0,0
edir,,4,0,0,0
fərqlənir,,9,0,0,0
artır,,5,0,0,0
qalxır,,6,0,0,0
verir,,5,0,0,0
yaradır,,7,0,0,0
olunacaq,,8,0,0,0
keçiriləcək,,11,0,0,0
olublar,,7,0,0,0
olublar,,7,0,0,0
ediblər,,7,0,0,0
etdi,,4,0,0,0
qriqoryeviç,,11,0,0,0
qonaqlar,,8,0,0,0
dostlar,,7,0,0,0
edirik,,6,0,0,0
etdirir,,7,0,0,0
müəyyənləşdirdik,,16,0,0,0
ediləcək,,8,0,0,0
etmişəm,,7,0,0,0
dinləyəcəyik,,12,0,0,0
daşıyır,,7,0,0,0
gedir,,5,0,0,0
maşınqayırmadır,,15,0,0,0
olundu,,6,0,0,0
aparıblar,,9,0,0,0
razılaşdırıblar,,15,0,0,0
yönəlib,,7,0,0,0
görəcəyik,,9,0,0,0
etmişəm,,7,0,0,0
genişdir,,8,0,0,0
sahəni,,6,0,0,0
söylədim,,8,0,0,0
dağıdılıb,,9,0,0,0
gəlir,,5,0,0,0
edirik,,6,0,0,0
verilib,,7,0,0,0
var,,3,0,0,0
qaytarmaqdır,,12,0,0,0
çalışsınlar,,11,0,0,0
etdik,,5,0,0,0
verdim,,6,0,0,0
apardıq,,7,0,0,0
dəyişir,,7,0,0,0
yaranır,,7,0,0,0
tapmır,,6,0,0,0
olmaqla,,7,0,0,0
çoxdur,,6,0,0,0
işləyirik,,9,0,0,0
saxlamışıq,,10,0,0,0
göstərsinlər,,12,0,0,0
etdirilir,,9,0,0,0
edirəm,,6,0,0,0
etmişik,,7,0,0,0
fərqlidir,,9,0,0,0
şadam,,5,0,0,0
arzulayıram,,11,0,0,0
olun,,4,0,0,0
etdi,,4,0,0,0
olun,,4,0,0,0
qiymətləndiririk,,16,0,0,0
edib,,4,0,0,0
edib,,4,0,0,0
lazımdır,,8,0,0,0
lazımdır,,8,0,0,0
deyil,,5,0,0,0
lazımdır,,8,0,0,0
vəzifədir,,9,0,0,0
xatırlatdım,,11,0,0,0
durur,,5,0,0,0
götürmüsünüz,,12,0,0,0
olublar,,7,0,0,0
azdır,,5,0,0,0
lazımdır,,8,0,0,0
sahədir,,7,0,0,0
olacaqlar,,9,0,0,0
idi,,3,0,0,0
çalışırdıq,,10,0,0,0
bəsləyirdim,,11,0,0,0
edir,,4,0,0,0
görmüsünüz,,10,0,0,0
yaşayırsınız,,12,0,0,0
cənnətdir,,9,0,0,0
qalacaq,,7,0,0,0
olacaq,,6,0,0,0
edəcəyik,,8,0,0,0
var,,3,0,0,0
edirəm,,6,0,0,0
var,,3,0,0,0
aktuallaşdırılacaq,,18,0,0,0
çıxır,,5,0,0,0
tapacaq,,7,0,0,0
planlaşdırıram,,14,0,0,0
görüşəcəyik,,11,0,0,0
edəcəklər,,9,0,0,0
başlayacağıq,,12,0,0,0
olacaq,,6,0,0,0
lazımdır,,8,0,0,0
razılaşdıq,,10,0,0,0
yoxdur,,6,0,0,0
lazımdır,,8,0,0,0
hazırıq,,7,0,0,0
hindistan,,9,0,0,0
edir,,4,0,0,0
edəcəyik,,8,0,0,0
lazımdır,,8,0,0,0
qoyulub,,7,0,0,0
etdik,,5,0,0,0
olmadı,,6,0,0,0
istehsalıdır,,12,0,0,0
hazırıq,,7,0,0,0
yetirək,,7,0,0,0
var,,3,0,0,0
mövcuddur,,9,0,0,0
hazırıq,,7,0,0,0
var,,3,0,0,0
edəcəyik,,8,0,0,0
hazırıq,,7,0,0,0
var,,3,0,0,0
düşürük,,7,0,0,0
tikəcəyik,,9,0,0,0
artırarıq,,9,0,0,0
söylədim,,8,0,0,0
ki,,2,0,0,0
,,0,0,0,0
,,0,0,0,0
qıtdır,,6,0,0,0
mükafatlandırıb,,15,0,0,0
hazırıq,,7,0,0,0
yayılıb,,7,0,0,0
qurtarırıq,,10,0,0,0
edirik,,6,0,0,0
bilərik,,7,0,0,0
var,,3,0,0,0
edəcəyik,,8,0,0,0
hazırıq,,7,0,0,0
olmur,,5,0,0,0
aparmırıq,,9,0,0,0
olmalıdır,,9,0,0,0
bilərik,,7,0,0,0
idmanda,,7,0,0,0
edəcəksiniz,,11,0,0,0
etmişik,,7,0,0,0
uğrayardı,,9,0,0,0
etdik,,5,0,0,0
etdiniz,,7,0,0,0
etmişdik,,8,0,0,0
böyükdür,,8,0,0,0
edəcəyik,,8,0,0,0
hazırıq,,7,0,0,0
böyükdür,,8,0,0,0
saxlamışıq,,10,0,0,0
var,,3,0,0,0
edib,,4,0,0,0
keçirəcəyik,,11,0,0,0
etmişik,,7,0,0,0
mövcuddur,,9,0,0,0
qadirsiniz,,10,0,0,0
bəsləyirik,,10,0,0,0
olar,,4,0,0,0
daşıyırsınız,,12,0,0,0
verdim,,6,0,0,0
şəkildə,,7,0,0,0
düşür,,5,0,0,0
bilirsiniz,,10,0,0,0
edəcəyik,,8,0,0,0
edəcəyik,,8,0,0,0
vacibdir,,8,0,0,0
edirik,,6,0,0,0
yoxdur,,6,0,0,0
edir,,4,0,0,0
gözləyirəm,,10,0,0,0
niyyətindəyik,,13,0,0,0
olacaq,,6,0,0,0
keçirəcəyik,,11,0,0,0
olarıq,,6,0,0,0
çatdıracağıq,,12,0,0,0
edəcəyik,,8,0,0,0
almalıyıq,,9,0,0,0
atacaq,,6,0,0,0
edirəm,,6,0,0,0
olun,,4,0,0,0
edəcəksiniz,,11,0,0,0
olacağıq,,8,0,0,0
edirəm,,6,0,0,0
bacarırsınız,,12,0,0,0
bacarırsınız,,12,0,0,0
arzulayıram,,11,0,0,0
olun,,4,0,0,0
ediblər,,7,0,0,0
edirlər,,7,0,0,0
edirlər,,7,0,0,0
var,,3,0,0,0
söyləyib,,8,0,0,0
var,,3,0,0,0
,,0,0,0,0
köçürülüb,,9,0,0,0
verib,,5,0,0,0
çəkib,,5,0,0,0
yaxşıyam,,8,0,0,0
köçürülmüşəm,,12,0,0,0
edir,,4,0,0,0
,,0,0,0,0
qiymətləndirilir,,16,0,0,0
yayıb,,5,0,0,0
aparılıb,,8,0,0,0
yoxdur,,6,0,0,0
vurub,,5,0,0,0
bildirib,,8,0,0,0
edilmir,,7,0,0,0
edib,,4,0,0,0
olub,,4,0,0,0
ediblər,,7,0,0,0
yayıb,,5,0,0,0
çəkib,,5,0,0,0
vurğulayıb,,10,0,0,0
çıxarır,,7,0,0,0
yazıb,,5,0,0,0
edib,,4,0,0,0
keçirilib,,9,0,0,0
ediblər,,7,0,0,0
olunub,,6,0,0,0
izlənilib,,9,0,0,0
verilib,,7,0,0,0
prezident,az,9,2,0,0
olunub,,6,0,0,0
edib,,4,0,0,0
verilib,,7,0,0,0
deyilir,,7,0,0,0
verilib,,7,0,0,0
olunub,,6,0,0,0
verilir,,7,0,0,0
yayıb,,5,0,0,0
hazırlaşır,,10,0,0,0
yayıb,,5,0,0,0
edir,,4,0,0,0
keçib,,5,0,0,0
gücləndirir,,11,0,0,0
etməlidir,,9,0,0,0
deyib,,5,0,0,0
çalışır,,7,0,0,0
edilir,,6,0,0,0
etməliyik,,9,0,0,0
vurğulayıb,,10,0,0,0
verir,,5,0,0,0
zəruridir,,9,0,0,0
deyib,,5,0,0,0
edib,,4,0,0,0
adlandırıb,,10,0,0,0
yayıb,,5,0,0,0
etməlidirlər,,12,0,0,0
var,,3,0,0,0
edib,,4,0,0,0
yandırıb,,8,0,0,0
yerləşdirilib,,13,0,0,0
bağlayıb,,8,0,0,0
olub,,4,0,0,0
verib,,5,0,0,0
alınıb,,6,0,0,0
çıxıb,,5,0,0,0
çırpılıb,,8,0,0,0
çırpılıb,,8,0,0,0
alıb,,4,0,0,0
dəyib,,5,0,0,0
edilib,,6,0,0,0
edir,,4,0,0,0
bildirib,,8,0,0,0
bəyənmir,,8,0,0,0
baxır,,5,0,0,0
yoxdur,,6,0,0,0
edib,,4,0,0,0
təsdiqləyib,,11,0,0,0
alıb,,4,0,0,0
verib,,5,0,0,0
verib,,5,0,0,0
dəyişib,,7,0,0,0
gediblər,,8,0,0,0
dəyişib,,7,0,0,0
deyildi,,7,0,0,0
bildirib,,8,0,0,0
olub,,4,0,0,0
vurğulayıb,,10,0,0,0
deyil,,5,0,0,0
deyib,,5,0,0,0
soruşdular,,10,0,0,0
etmirik,,7,0,0,0
,,0,0,0,0
,,0,0,0,0
vurğulayıb,,10,0,0,0
deyil,,5,0,0,0
deyib,,5,0,0,0
soruşdular,,10,0,0,0
etmirik,,7,0,0,0
vurğulayıb,,10,0,0,0
olublar,,7,0,0,0
verdi,,5,0,0,0
qatılıb,,7,0,0,0
edir,,4,0,0,0
olunur,,6,0,0,0
oldular,,7,0,0,0
edir,,4,0,0,0
olunur,,6,0,0,0
xeyir,,5,0,0,0
edim,,4,0,0,0
edir,,4,0,0,0
başlayaq,,8,0,0,0
xeyir,,5,0,0,0
edirik,,6,0,0,0
edir,,4,0,0,0
gətirmişik,,10,0,0,0
çıxarılıb,,9,0,0,0
peçenyelərdir,,13,0,0,0
edir,,4,0,0,0
sevilir,,7,0,0,0
edir,,4,0,0,0
olur,,4,0,0,0
etmişik,,7,0,0,0
var,,3,0,0,0
edir,,4,0,0,0
veririk,,7,0,0,0
var,,3,0,0,0
var,,3,0,0,0
etmişik,,7,0,0,0
peçenyedir,,10,0,0,0
tutulub,,7,0,0,0
başlayıb,,8,0,0,0
var,,3,0,0,0
istərdim,,8,0,0,0
ediblər,,7,0,0,0
afərin,,6,0,0,0
var,,3,0,0,0
afərin,,6,0,0,0
edirlər,,7,0,0,0
afərin,,6,0,0,0
gətiriblər,,10,0,0,0
bəli,,4,0,0,0
ibarətdir,,9,0,0,0
olunur,,6,0,0,0
xammalıdır,,10,0,0,0
genişləndiririk,,15,0,0,0
malikdir,,8,0,0,0
var,,3,0,0,0
bəli,,4,0,0,0
olunur,,6,0,0,0
başlayıb,,8,0,0,0
müəssisələrimizdir,,18,0,0,0
sayılır,,7,0,0,0
edir,,4,0,0,0
danışıb,,7,0,0,0
mövcuddur,,9,0,0,0
var,,3,0,0,0
var,,3,0,0,0
bilərik,,7,0,0,0
edərsiniz,,9,0,0,0
olunar,,6,0,0,0
dəstəkləyir,,11,0,0,0
edirəm,,6,0,0,0
olun,,4,0,0,0
dəstək,,6,0,0,0
simbal,,6,0,0,0
gözəldir,,8,0,0,0
olun,,4,0,0,0
adlanır,,7,0,0,0
sizindir,,8,0,0,0
şirkətdir,,9,0,0,0
olunur,,6,0,0,0
edir,,4,0,0,0
çətindir,,8,0,0,0
olaq,,4,0,0,0
lazımdır,,8,0,0,0
yaxşıdır,,8,0,0,0
əlbəttə,,7,0,0,0
var,,3,0,0,0
işləyir,,7,0,0,0
edirik,,6,0,0,0
olmuşuq,,7,0,0,0
planlaşdırırıq,,14,0,0,0
edib,,4,0,0,0
artıb,,5,0,0,0
planlaşdırırıq,,14,0,0,0
pendiridir,,10,0,0,0
var,,3,0,0,0
hazırlayırıq,,12,0,0,0
tanıyırıq,,9,0,0,0
var,,3,0,0,0
artırmışıq,,10,0,0,0
artıb,,5,0,0,0
işləmirik,,9,0,0,0
,,0,0,0,0
möhtəşəmdir,,11,0,0,0
olunur,,6,0,0,0
keçiririk,,9,0,0,0
açmışıq,,7,0,0,0
olunurdu,,8,0,0,0
etdirirlər,,10,0,0,0
hazırlanır,,10,0,0,0
məhsulumuzdur,,13,0,0,0
edəcəyik,,8,0,0,0
olun,,4,0,0,0
edirəm,,6,0,0,0
edilir,,6,0,0,0
şərablarıdır,,12,0,0,0
olunur,,6,0,0,0
edilir,,6,0,0,0
edir,,4,0,0,0
olunur,,6,0,0,0
dir,,3,0,0,0
bacarıb,,7,0,0,0
keçirir,,7,0,0,0
var,,3,0,0,0
adalarıdır,,10,0,0,0
ibarətdir,,9,0,0,0
edilir,,6,0,0,0
s,,1,0,0,0
mövcuddur,,9,0,0,0
edilir,,6,0,0,0
verildi,,7,0,0,0
gücləndirir,,11,0,0,0
keçirilir,,9,0,0,0
ayrılıb,,7,0,0,0
sürür,,5,0,0,0
şirkətlərdəndir,,15,0,0,0
etməkdir,,8,0,0,0
keçirir,,7,0,0,0
oldular,,7,0,0,0
edir,,4,0,0,0
olunur,,6,0,0,0
müəssisədir,,11,0,0,0
olunur,,6,0,0,0
edir,,4,0,0,0
fərqlənir,,9,0,0,0
artır,,5,0,0,0
qalxır,,6,0,0,0
verir,,5,0,0,0
yaradır,,7,0,0,0
olunacaq,,8,0,0,0
keçiriləcək,,11,0,0,0
olublar,,7,0,0,0
verdi,,5,0,0,0
qatılıb,,7,0,0,0
edir,,4,0,0,0
olunur,,6,0,0,0
oldular,,7,0,0,0
edilir,,6,0,0,0
şərablarıdır,,12,0,0,0
olunur,,6,0,0,0
edilir,,6,0,0,0
edir,,4,0,0,0
olunur,,6,0,0,0
edir,,4,0,0,0
dir,,3,0,0,0
bacarıb,,7,0,0,0
keçirir,,7,0,0,0
var,,3,0,0,0
adalarıdır,,10,0,0,0
ibarətdir,,9,0,0,0
edilir,,6,0,0,0
s,,1,0,0,0
mövcuddur,,9,0,0,0
edilir,,6,0,0,0
verildi,,7,0,0,0
gücləndirir,,11,0,0,0
keçirilir,,9,0,0,0
ayrılıb,,7,0,0,0
sürür,,5,0,0,0
şirkətlərdəndir,,15,0,0,0
etməkdir,,8,0,0,0
keçirir,,7,0,0,0
oldular,,7,0,0,0
edir,,4,0,0,0
olunur,,6,0,0,0
müəssisədir,,11,0,0,0
olunur,,6,0,0,0
edir,,4,0,0,0
fərqlənir,,9,0,0,0
artır,,5,0,0,0
qalxır,,6,0,0,0
verir,,5,0,0,0
yaradır,,7,0,0,0
olunacaq,,8,0,0,0
keçiriləcək,,11,0,0,0
olublar,,7,0,0,0
olublar,,7,0,0,0
edir,,4,0,0,0
yayıb,,5,0,0,0
daxildir,,8,0,0,0
görüşüb,,7,0,0,0
yayıb,,5,0,0,0
edib,,4,0,0,0
verib,,5,0,0,0
alınıb,,6,0,0,0
çırpılıb,,8,0,0,0
yerləşdirilib,,13,0,0,0
dəyişib,,7,0,0,0
aparılır,,8,0,0,0
absurddur,,9,0,0,0
deyib,,5,0,0,0
vurğulayıb,,10,0,0,0
getməyəcək,,10,0,0,0
yayıb,,5,0,0,0
maraqlıdır,,10,0,0,0
olunur,,6,0,0,0
edir,,4,0,0,0
deyib,,5,0,0,0
vurğulayıb,,10,0,0,0
görüşüb,,7,0,0,0
yayıb,,5,0,0,0
olunub,,6,0,0,0
görüşüb,,7,0,0,0
yayıb,,5,0,0,0
edib,,4,0,0,0
deyil,,5,0,0,0
deyib,,5,0,0,0
soruşdular,,10,0,0,0
etmirik,,7,0,0,0
vurğulayıb,,10,0,0,0
keçirəcək,,9,0,0,0
deyib,,5,0,0,0
açıqlanmayıb,,12,0,0,0
edib,,4,0,0,0
e,,1,0,0,0
dəyişib,,7,0,0,0
çəkirdi,,7,0,0,0
e,,1,0,0,0
çalışıb,,7,0,0,0
olub,,4,0,0,0
verir,,5,0,0,0
olub,,4,0,0,0
yayıb,,5,0,0,0
keçirib,,7,0,0,0
vurulub,,7,0,0,0
edib,,4,0,0,0
edilir,,6,0,0,0
yağır,,5,0,0,0
keçib,,5,0,0,0
düşüb,,5,0,0,0
bürünüb,,7,0,0,0
ölüb,,4,0,0,0
yayıb,,5,0,0,0
edilir,,6,0,0,0
açıqlanıb,,9,0,0,0
edib,,4,0,0,0
olub,,4,0,0,0
yağıb,,5,0,0,0
olub,,4,0,0,0
düşüb,,5,0,0,0
olunub,,6,0,0,0
güclənib,,8,0,0,0
olub,,4,0,0,0
verəcək,,7,0,0,0
verilib,,7,0,0,0
edilib,,6,0,0,0
edilib,,6,0,0,0
quraşdırılıb,,12,0,0,0
var,,3,0,0,0
yaradılıb,,9,0,0,0
quraşdırılıb,,12,0,0,0
olunur,,6,0,0,0
daşınır,,7,0,0,0
edilməsidir,,11,0,0,0
verəcək,,7,0,0,0
edir,,4,0,0,0
edir,,4,0,0,0
keçirilirdi,,11,0,0,0
keçirilir,terminalda,9,10,0,1
planlaşdırılır,,14,0,0,0
gözlənilir,,10,0,0,0
aşırılıb,,8,0,0,0
çatıb,,5,0,0,0
olub,,4,0,0,0
alınıb,,6,0,0,0
çatıb,analoji,5,7,0,1
olub,,4,0,0,0
